code,tradeStatus,name
300071,1,福石控股
300072,1,海新能科
300073,1,当升科技
300074,1,华平股份
300075,1,数字政通
300076,1,*ST宁视
300077,1,国民技术
300078,1,思创智联
300079,1,数码视讯
300080,1,易成新能
300081,1,ST恒信
300082,1,奥克股份
300083,1,创世纪
300084,1,海默科技
300085,1,银之杰
300086,1,康芝药业
300087,1,荃银高科
300088,1,长信科技
300091,1,*ST金灵
300092,1,科新机电
300093,1,*ST金刚
300094,1,国联水产
300095,1,华伍股份
300096,1,ST易联众
300097,1,智云股份
300098,1,高新兴
300099,1,尤洛卡
300100,1,双林股份
300101,1,振芯科技
300102,1,乾照光电
300103,1,达刚控股
300105,1,龙源技术
300106,1,西部牧业
300107,1,建新股份
300108,1,*ST吉药
300109,1,新开源
300110,1,华仁药业
300111,1,向日葵
300112,1,万讯自控
300113,1,顺网科技
300114,1,中航电测
300115,1,长盈精密
300116,0,*ST保力
300117,1,*ST嘉寓
300118,1,东方日升
300119,1,瑞普生物
300120,1,经纬辉开
300121,1,阳谷华泰
300122,1,智飞生物
300123,1,ST亚光
300124,1,汇川技术
300125,1,*ST聆达
300126,1,锐奇股份
300127,1,银河磁体
300128,1,锦富技术
300129,1,泰胜风能
300130,1,新国都
300131,1,英唐智控
300132,1,青松股份
300133,1,华策影视
300134,1,大富科技
300135,1,宝利国际
300136,1,信维通信
300137,1,先河环保
300138,1,晨光生物
300139,1,晓程科技
300140,1,节能环境
300141,1,和顺电气
300142,1,沃森生物
300143,1,盈康生命
300144,1,宋城演艺
300145,1,南方泵业
300146,1,汤臣倍健
300147,1,*ST香雪
300148,1,天舟文化
300149,1,睿智医药
300150,1,世纪瑞尔
300151,1,昌红科技
300152,1,*ST动力
300153,1,科泰电源
300154,1,瑞凌股份
300155,1,安居宝
300157,1,新锦动力
300158,1,振东制药
300159,1,*ST新研
300160,1,秀强股份
300161,1,华中数控
300162,1,雷曼光电
300163,1,先锋新材
300164,1,通源石油
300165,1,天瑞仪器
300166,1,东方国信
300167,1,ST迪威迅
300168,1,万达信息
300169,1,天晟新材
300170,1,汉得信息
300171,1,东富龙
300172,1,中电环保
300173,1,ST福能
300174,1,元力股份
300175,1,朗源股份
300176,1,鸿特科技
300177,1,中海达
300179,1,四方达
300180,1,华峰超纤
300181,1,佐力药业
300182,1,捷成股份
300183,1,东软载波
300184,1,力源信息
300185,1,通裕重工
300187,1,永清环保
300188,1,国投智能
300189,1,神农种业
300190,1,维尔利
300191,1,潜能恒信
300192,1,科德教育
300193,1,佳士科技
300194,1,福安药业
300195,1,长荣股份
300196,1,长海股份
300197,1,节能铁汉
300198,1,*ST纳川
300199,1,翰宇药业
300200,1,高盟新材
300201,1,海伦哲
300203,1,聚光科技
300204,1,舒泰神
300205,1,*ST天喻
300206,1,理邦仪器
300207,1,欣旺达
300208,1,中程退
300209,1,行云科技
300210,1,森远股份
300211,1,*ST亿通
300212,1,*ST易录
300213,1,佳讯飞鸿
300214,1,日科化学
300215,1,电科院
300217,1,东方电热
300218,1,安利股份
300219,1,鸿利智汇
300220,1,金运激光
300221,1,银禧科技
300222,1,科大智能
300223,1,北京君正
300224,1,正海磁材
300225,1,*ST金泰
300226,1,上海钢联
300227,1,光韵达
300228,1,富瑞特装
300229,1,拓尔思
300230,1,永利股份
300231,1,银信科技
300232,1,洲明科技
300233,1,金城医药
300234,1,开尔新材
300235,1,方直科技
300236,1,上海新阳
300237,1,ST美晨
300238,1,冠昊生物
300239,1,东宝生物
300240,1,飞力达
300241,1,瑞丰光电
300242,1,佳云科技
300243,1,瑞丰高材
300244,1,迪安诊断
300245,1,ST天玑
300246,1,宝莱特
300247,1,融捷健康
300248,1,新开普
300249,1,依米康
300250,1,初灵信息
300251,1,光线传媒
300252,1,金信诺
300253,1,卫宁健康
300254,1,仟源医药
300255,1,常山药业
300256,1,星星科技
300257,1,开山股份
300258,1,精锻科技
300259,1,新天科技
300260,1,新莱应材
300261,1,雅本化学
300262,1,*ST巴安
300263,1,隆华科技
300264,1,佳创视讯
300265,1,通光线缆
300266,1,兴源环境
300267,1,尔康制药
300268,1,佳沃食品
300269,1,联建光电
300270,1,中威电子
300271,1,华宇软件
300272,1,开能健康
300274,1,阳光电源
300275,1,梅安森
300276,1,三丰智能
300277,1,汽轮科技
300278,1,华昌达
300279,1,和晶科技
300280,1,紫天退
300281,1,金明精机
300282,0,三盛退
300283,1,温州宏丰
300284,1,苏交科
300285,1,国瓷材料
300286,1,安科瑞
300287,1,飞利信
300288,1,朗玛信息
300289,1,利德曼
300290,1,荣科科技
300291,1,百纳千成
300292,1,吴通控股
300293,1,蓝英装备
300294,1,博雅生物
300295,1,*ST三六五
300296,1,利亚德
300298,1,三诺生物
300299,1,富春股份
300300,1,海峡创新
300301,1,ST长方
300302,1,同有科技
300303,1,聚飞光电
300304,1,云意电气
300305,1,裕兴股份
300306,1,远方信息
300307,1,慈星股份
300308,1,中际旭创
300310,1,宜通世纪
300311,1,ST任子行
300313,1,*ST天山
300314,1,戴维医疗
300315,1,掌趣科技
300316,1,晶盛机电
300317,1,珈伟新能
300318,1,博晖创新
300319,1,麦捷科技
300320,1,海达股份
300321,1,同大股份
300322,1,硕贝德
300323,1,华灿光电
300324,1,旋极信息
300326,1,ST凯利
300327,1,中颖电子
300328,1,宜安科技
300329,1,海伦钢琴
300331,1,苏大维格
300332,1,天壕能源
300333,1,兆日科技
300334,1,津膜科技
300335,1,迪森股份
300337,1,银邦股份
300338,1,*ST开元
300339,1,润和软件
300340,1,科恒股份
300341,1,麦克奥迪
300342,1,天银机电
300343,1,ST联创
300344,1,立方退
300345,1,华民股份
300346,1,南大光电
300347,1,泰格医药
300348,1,长亮科技
300349,1,金卡智能
300350,1,华鹏飞
300351,1,永贵电器
300352,1,ST信源
300353,1,东土科技
300354,1,东华测试
300355,1,蒙草生态
300357,1,我武生物
300358,1,楚天科技
300359,1,全通教育
300360,1,炬华科技
300363,1,博腾股份
300364,1,中文在线
300365,1,恒华科技
300366,1,ST创意
300368,1,汇金股份
300369,1,绿盟科技
300370,1,安控科技
300371,1,汇中股份
300373,1,扬杰科技
300374,1,中铁装配
300375,1,鹏翎股份
300376,1,易事特
300377,1,赢时胜
300378,1,鼎捷数智
300379,1,东通退
300380,1,安硕信息
300381,1,溢多利
300382,1,斯莱克
300383,1,光环新网
300384,1,三联虹普
300385,1,ST雪浪
300386,1,飞天诚信
300387,1,富邦科技
300388,1,节能国祯
300389,1,艾比森
300390,1,天华新能
300391,1,长药退
300393,1,中来股份
300394,1,天孚通信
300395,1,菲利华
300396,1,ST迪瑞
300397,1,天和防务
300398,1,飞凯材料
300399,1,天利科技
300400,1,劲拓股份
300401,1,花园生物
300402,1,宝色股份
300403,1,汉宇集团
300404,1,博济医药
300405,1,科隆股份
300406,1,九强生物
300407,1,凯发电气
300408,1,三环集团
300409,1,道氏技术
300410,1,正业科技
300411,1,金盾股份
300412,1,迦南科技
300413,1,芒果超媒
300414,1,中光防雷
300415,1,伊之密
300416,1,苏试试验
300417,1,南华仪器
300418,1,昆仑万维
300419,1,ST浩丰
300420,1,五洋自控
300421,1,力星股份
300422,1,博世科
300423,1,昇辉科技
300424,1,航新科技
300425,1,中建环能
300426,1,华智数媒
300427,1,红相股份
300428,1,立中集团
300429,1,强力新材
300430,1,*ST益通
300432,1,富临精工
300433,1,蓝思科技
300434,1,金石亚药
300435,1,中泰股份
300436,1,广生堂
300437,1,清水源
300438,1,鹏辉能源
300439,1,美康生物
300440,1,运达科技
300441,1,鲍斯股份
300442,1,润泽科技
300443,1,金雷股份
300444,1,双杰电气
300445,1,康斯特
300446,1,航天智造
300447,1,全信股份
300448,1,浩云科技
300449,1,汉邦高科
300450,1,先导智能
300451,1,创业慧康
300452,1,山河药辅
300453,1,三鑫医疗
300454,1,深信服
300455,1,航天智装
300456,1,赛微电子
300457,1,赢合科技
300458,1,全志科技
300459,1,汤姆猫
300460,1,ST惠伦
300461,1,田中精机
300462,1,ST华铭
300463,1,迈克生物
300464,1,星徽股份
300465,1,高伟达
300466,1,赛摩智能
300467,1,迅游科技
300468,1,四方精创
300469,1,信息发展
300470,1,中密控股
300471,1,厚普股份
300472,1,*ST新元
300473,1,德尔股份
300474,1,景嘉微
300475,1,香农芯创
300476,1,胜宏科技
300477,1,ST合纵
300478,1,杭州高新
300479,1,神思电子
300480,1,光力科技
300481,1,濮阳惠成
300482,1,万孚生物
300483,1,首华燃气
300484,1,蓝海华腾
300485,1,赛升药业
300486,1,东杰智能
300487,1,蓝晓科技
300488,1,恒锋工具
300489,1,光智科技
300490,1,华自科技
300491,1,通合科技
300492,1,华图山鼎
300493,1,润欣科技
300494,1,盛天网络
300495,0,*ST美尚
300496,1,中科创达
300497,1,富祥股份
300498,1,温氏股份
300499,1,高澜股份
300500,1,启迪设计
300501,1,海顺新材
300502,1,新易盛
300503,1,昊志机电
300504,1,天邑股份
300505,1,川金诺
300506,1,ST名家汇
300507,1,苏奥传感
300508,1,维宏股份
300509,1,新美星
300510,1,金冠股份
300511,1,雪榕生物
300512,1,中亚股份
300513,1,恒实科技
300514,1,友讯达
300515,1,三德科技
300516,1,久之洋
300517,1,海波重科
300518,1,新迅达
300519,1,新光药业
300520,1,科大国创
300521,1,爱司凯
300522,1,世名科技
300523,1,辰安科技
300525,1,博思软件
300527,1,ST应急
300528,1,幸福蓝海
300529,1,健帆生物
300530,1,领湃科技
300531,1,优博讯
300532,1,今天国际
300533,1,冰川网络
300534,1,陇神戎发
300535,1,达威股份
300536,1,农尚环境
300537,1,广信材料
300538,1,同益股份
300539,1,横河精密
300540,1,蜀道装备
300541,1,先进数通
300542,1,新晨科技
300543,1,朗科智能
300545,1,联得装备
300546,1,雄帝科技
300547,1,川环科技
300548,1,长芯博创
300549,1,优德精密
300550,1,和仁科技
300551,1,古鳌科技
300552,1,万集科技
300553,1,集智股份
300554,1,三超新材
300555,1,ST路通
300556,1,丝路视觉
300557,1,理工光科
300558,1,贝达药业
300559,1,佳发教育
300560,1,中富通
300561,1,汇金科技
300562,1,乐心医疗
300563,1,神宇股份
300564,1,筑博设计
300565,1,科信技术
300566,1,激智科技
300567,1,精测电子
300568,1,星源材质
300569,1,天能重工
300570,1,太辰光
300571,1,平治信息
300572,1,安车检测
300573,1,兴齐眼药
300575,1,中旗股份
300576,1,容大感光
300577,1,开润股份
300578,1,会畅科技
300579,1,数字认证
300580,1,贝斯特
300581,1,晨曦航空
300582,1,英飞特
300583,1,赛托生物
300584,1,海辰药业
300585,1,奥联电子
300586,1,美联新材
300587,1,天铁科技
300588,1,熙菱信息
300589,1,江龙船艇
300590,1,移为通信
300591,1,万里马
300592,1,华凯易佰
300593,1,新雷能
300594,1,ST朗进
300595,1,欧普康视
300596,1,利安隆
300597,1,吉大通信
300598,1,诚迈科技
300599,1,雄塑科技
300600,1,国瑞科技
300601,1,康泰生物
300602,1,飞荣达
300603,1,立昂技术
300604,1,长川科技
300605,1,恒锋信息
300606,1,金太阳
300607,1,拓斯达
300608,1,思特奇
300609,1,汇纳科技
300610,1,晨化股份
300611,1,美力科技
300612,1,宣亚国际
300613,1,富瀚微
300614,1,百川畅银
300615,1,欣天科技
300616,1,尚品宅配
300617,1,安靠智电
300618,1,寒锐钴业
300619,1,金银河
300620,1,光库科技
300621,1,维业股份
300622,1,博士眼镜
300623,1,捷捷微电
300624,1,万兴科技
300625,1,三雄极光
300626,1,华瑞股份
300627,1,华测导航
300628,1,亿联网络
300629,1,新劲刚
300630,0,普利退
300631,1,久吾高科
300632,1,光莆股份
300633,1,开立医疗
300634,1,彩讯股份
300635,1,中达安
300636,1,同和药业
300637,1,扬帆新材
300638,1,广和通
300639,1,凯普生物
300640,1,德艺文创
300641,1,正丹股份
300642,1,透景生命
300643,1,万通智控
300644,1,南京聚隆
300645,1,正元智慧
300647,1,超频三
300648,1,星云股份
300649,1,杭州园林
300650,1,太龙股份
300651,1,金陵体育
300652,1,雷迪克
300653,1,正海生物
300654,1,世纪天鸿
300655,1,晶瑞电材
300656,1,民德电子
300657,1,弘信电子
300658,1,延江股份
300659,1,中孚信息
300660,1,江苏雷利
300661,1,圣邦股份
300662,1,科锐国际
300663,1,科蓝软件
300664,1,鹏鹞环保
300665,1,飞鹿股份
300666,1,江丰电子
300667,1,必创科技
300668,1,杰恩股份
300669,1,沪宁股份
300670,1,大烨智能
300671,1,富满微
300672,1,国科微
300673,1,佩蒂股份
300674,1,宇信科技
300675,1,建科院
300676,1,华大基因
300677,1,英科医疗
300678,1,中科信息
300679,1,电连技术
300680,1,隆盛科技
300681,1,英搏尔
300682,1,朗新科技
300683,1,海特生物
300684,1,中石科技
300685,1,艾德生物
300686,1,智动力
300687,1,赛意信息
300688,1,创业黑马
300689,1,澄天伟业
300690,1,双一科技
300691,1,联合光电
300692,1,中赋科技
300693,1,盛弘股份
300694,1,蠡湖股份
300695,1,兆丰股份
300696,1,爱乐达
300697,1,电工合金
300698,1,万马科技
300699,1,光威复材
300700,1,岱勒新材
300701,1,森霸传感
300702,1,天宇股份
300703,1,创源股份
300705,1,九典制药
300706,1,阿石创
300707,1,威唐工业
300708,1,聚灿光电
300709,1,精研科技
300710,1,万隆光电
300711,1,广哈通信
300712,1,永福股份
300713,1,英可瑞
300715,1,凯伦股份
300716,1,*ST泉为
300717,1,华信新材
300718,1,长盛轴承
300719,1,安达维尔
300720,1,海川智能
300721,1,怡达股份
300722,1,新余国科
300723,1,一品红
300724,1,捷佳伟创
300725,1,药石科技
300726,1,宏达电子
300727,1,润禾材料
300729,1,乐歌股份
300730,1,科创信息
300731,1,科创新源
300732,1,设研院
300733,1,西菱动力
300735,1,光弘科技
300736,1,百邦科技
300737,1,科顺股份
300738,1,奥飞数据
300739,1,明阳电路
300740,1,水羊股份
300741,1,华宝股份
300742,0,越博退
300743,1,天地数码
300745,1,欣锐科技
300746,1,汉嘉数智
300747,1,锐科激光
300748,1,金力永磁
300749,1,顶固集创
300750,1,宁德时代
300751,1,迈为股份
300752,1,隆利科技
300753,1,爱朋医疗
300755,1,华致酒行
300756,1,金马游乐
300757,1,罗博特科
300758,1,七彩化学
300759,1,康龙化成
300760,1,迈瑞医疗
300761,1,立华股份
300762,1,上海瀚讯
300763,1,锦浪科技
300765,1,新诺威
300766,1,每日互动
300767,1,震安科技
300768,1,迪普科技
300769,1,德方纳米
300770,1,新媒股份
300771,1,智莱科技
300772,1,运达股份
300773,1,拉卡拉
300774,1,倍杰特
300775,1,三角防务
300776,1,帝尔激光
300777,1,中简科技
300778,1,新城市
300779,1,惠城环保
300780,1,德恩精工
300781,1,因赛集团
300782,1,卓胜微
300783,1,三只松鼠
300785,1,值得买
300786,1,国林科技
300787,1,海能实业
300788,1,中信出版
300789,1,唐源电气
300790,1,宇瞳光学
300791,1,仙乐健康
300792,1,壹网壹创
300793,1,佳禾智能
300795,1,米奥会展
300796,1,贝斯美
300797,1,钢研纳克
300798,1,锦鸡股份
300799,0,左江退
300800,1,力合科技
300801,1,泰和科技
300802,1,矩子科技
300803,1,指南针
300804,1,广康生化
300805,1,电声股份
300806,1,斯迪克
300807,1,天迈科技
300808,1,久量股份
300809,1,华辰装备
300810,1,中科海讯
300811,1,铂科新材
300812,1,易天股份
300813,1,泰林生物
300814,1,中富电路
300815,1,玉禾田
300816,1,艾可蓝
300817,1,双飞集团
300818,1,耐普矿机
300819,1,聚杰微纤
300820,1,英杰电气
300821,1,东岳硅材
300822,1,贝仕达克
300823,1,建科智能
300824,1,北鼎股份
300825,1,阿尔特
300826,1,测绘股份
300827,1,上能电气
300828,1,锐新科技
300829,1,金丹科技
300830,1,金现代
300831,1,派瑞股份
300832,1,新产业
300833,1,浩洋股份
300834,1,星辉环材
300835,1,龙磁科技
300836,1,佰奥智能
300837,1,浙矿股份
300838,1,浙江力诺
300839,1,博汇股份
300840,1,酷特智能
300841,1,康华生物
300842,1,帝科股份
300843,1,胜蓝股份
300844,1,山水比德
300845,1,捷安高科
300846,1,首都在线
300847,1,中船汉光
300848,1,美瑞新材
300849,1,锦盛新材
300850,1,新强联
300851,1,交大思诺
300852,1,四会富仕
300853,1,申昊科技
300854,1,中兰环保
300855,1,图南股份
300856,1,科思股份
300857,1,协创数据
300858,1,科拓生物
300859,1,西域旅游
300860,1,锋尚文化
300861,1,美畅股份
300862,1,蓝盾光电
300863,1,卡倍亿
300864,1,南大环境
300865,1,大宏立
300866,1,安克创新
300867,1,圣元环保
300868,1,杰美特
300869,1,康泰医学
300870,1,欧陆通
300871,1,回盛生物
300872,1,天阳科技
300873,1,海晨股份
300875,1,捷强装备
300876,1,蒙泰高新
300877,1,金春股份
300878,1,维康药业
300879,1,大叶股份
300880,1,迦南智能
300881,1,盛德鑫泰
300882,1,万胜智能
300883,1,龙利得
300884,1,狄耐克
300885,1,海昌新材
300886,1,华业香料
300887,1,谱尼测试
300888,1,稳健医疗
300889,1,爱克股份
300890,1,翔丰华
300891,1,惠云钛业
300892,1,品渥食品
300893,1,松原安全
300894,1,火星人
300895,1,铜牛信息
300896,1,爱美客
300897,1,山科智能
300898,1,熊猫乳品
300899,1,上海凯鑫
300900,1,广联航空
300901,1,中胤时尚
300902,1,国安达
300903,1,科翔股份
300904,1,威力传动
300905,1,宝丽迪
300906,1,日月明
300907,1,康平科技
300908,1,仲景食品
300909,1,汇创达
300910,1,瑞丰新材
300911,1,亿田智能
300912,1,凯龙高科
300913,1,兆龙互连
300915,1,海融科技
300916,1,朗特智能
300917,1,特发服务
300918,1,南山智尚
300919,1,中伟新材
300920,1,润阳科技
300921,1,南凌科技
300922,1,天秦装备
300923,1,研奥股份
300925,1,法本信息
300926,1,博俊科技
300927,1,江天化学
300928,1,华安鑫创
300929,1,华骐环保
300930,1,屹通新材
300931,1,通用电梯
300932,1,三友联众
300933,1,中辰股份
300935,1,盈建科
300936,1,中英科技
300937,1,药易购
300938,1,信测标准
300939,1,秋田微
300940,1,南极光
300941,1,创识科技
300942,1,易瑞生物
300943,1,春晖智控
300945,1,曼卡龙
300946,1,恒而达
300947,1,德必集团
300948,1,冠中生态
300949,1,奥雅股份
300950,1,德固特
300951,1,博硕科技
300952,1,恒辉安防
300953,1,震裕科技
300955,1,嘉亨家化
300956,1,英力股份
300957,1,贝泰妮
300958,1,建工修复
300959,1,线上线下
300960,1,通业科技
300961,1,深水海纳
300962,1,中金辐照
300963,1,中洲特材
300964,1,本川智能
300965,1,恒宇信通
300966,1,共同药业
300967,1,晓鸣股份
300968,1,格林精密
300969,1,恒帅股份
300970,1,华绿生物
300971,1,博亚精工
300972,1,万辰集团
300973,1,立高食品
300975,1,商络电子
300976,1,达瑞电子
300977,1,深圳瑞捷
300978,1,东箭科技
300979,1,华利集团
300980,1,祥源新材
300981,1,中红医疗
300982,1,苏文电能
300983,1,尤安设计
300984,1,金沃股份
300985,1,致远新能
300986,1,志特新材
300987,1,川网传媒
300988,1,津荣天宇
300989,1,蕾奥规划
300990,1,同飞股份
300991,1,创益通
300992,1,泰福泵业
300993,1,玉马科技
300994,1,久祺股份
300995,1,奇德新材
300996,1,普联软件
300997,1,欢乐家
300998,1,宁波方正
300999,1,金龙鱼
301000,1,肇民科技
301001,1,凯淳股份
301002,1,崧盛股份
301003,1,江苏博云
301004,1,嘉益股份
301005,1,超捷股份
301006,1,迈拓股份
301007,1,德迈仕
301008,1,宏昌科技
301009,1,可靠股份
301010,1,晶雪节能
301011,1,华立科技
301012,1,扬电科技
301013,1,利和兴
301015,1,百洋医药
301016,1,雷尔伟
301017,1,漱玉平民
301018,1,申菱环境
301019,1,宁波色母
301020,1,密封科技
301021,1,英诺激光
301022,1,海泰科
301023,1,奕帆传动
301024,1,霍普股份
301025,1,读客文化
301026,1,浩通科技
301027,1,华蓝集团
301028,1,鼎熔岩
301029,1,怡合达
301030,1,*ST仕净
301031,1,中熔电气
301032,1,新柴股份
301033,1,迈普医学
301035,1,润丰股份
301036,1,双乐股份
301037,1,保立佳
301038,1,深水规院
301039,1,中集车辆
301040,1,中环海陆
301041,1,金百泽
301042,1,安联锐视
301043,1,绿岛风
301045,1,天禄科技
301046,1,能辉科技
301047,1,义翘神州
301048,1,金鹰重工
301049,1,超越科技
301050,1,雷电微力
301051,1,信濠光电
301052,1,果麦文化
301053,1,远信工业
301055,1,张小泉
301056,1,森赫股份
301057,1,汇隆新材
301058,1,中粮科工
301059,1,金三江
301060,1,兰卫医学
301061,1,匠心家居
301062,1,上海艾录
301063,1,海锅股份
301065,1,本立科技
301066,1,万事利
301067,1,显盈科技
301068,1,大地海洋
301069,1,凯盛新材
301070,1,开勒股份
301071,1,力量钻石
301072,1,中捷精工
301073,1,君亭酒店
301075,1,多瑞医药
301076,1,新瀚新材
301077,1,星华新材
301078,1,孩子王
301079,1,邵阳液压
301080,1,百普赛斯
301081,1,严牌股份
301082,1,久盛电气
301083,1,百胜智能
301085,1,亚康股份
301086,1,鸿富瀚
301087,1,可孚医疗
301088,1,戎美股份
301089,1,拓新药业
301090,1,华润材料
301091,1,深城交
301092,1,争光股份
301093,1,华兰股份
301095,1,广立微
301096,1,百诚医药
301097,1,天益医疗
301098,1,金埔园林
301099,1,雅创电子
301100,1,风光股份
301101,1,明月镜片
301102,1,兆讯传媒
301103,1,何氏眼科
301105,1,鸿铭股份
301106,1,骏成科技
301107,1,瑜欣电子
301108,1,洁雅股份
301109,1,军信股份
301110,1,青木科技
301111,1,粤万年青
301112,1,信邦智能
301113,1,雅艺科技
301115,1,联检科技
301116,1,益客食品
301117,1,佳缘科技
301118,1,恒光股份
301119,1,正强股份
301120,1,新特电气
301121,1,紫建电子
301122,1,采纳股份
301123,1,奕东电子
301125,1,腾亚精工
301126,1,达嘉维康
301127,1,武汉天源
301128,1,强瑞技术
301129,1,瑞纳智能
301130,1,西点药业
301131,1,聚赛龙
301132,1,满坤科技
301133,1,金钟股份
301135,1,瑞德智能
301136,1,招标股份
301137,1,哈焊华通
301138,1,华研精机
301139,1,*ST元道
301141,1,中科磁业
301148,1,嘉戎技术
301149,1,隆华新材
301150,1,中一科技
301151,1,冠龙节能
301152,1,天力锂能
301153,1,中科江南
301155,1,海力风电
301156,1,美农生物
301157,1,华塑科技
301158,1,德石股份
301159,1,三维天地
301160,1,翔楼新材
301161,1,唯万密封
301162,1,国能日新
301163,1,宏德股份
301165,1,锐捷网络
301166,1,优宁维
301167,1,建研设计
301168,1,通灵股份
301169,1,零点有数
301170,1,锡南科技
301171,1,易点天下
301172,1,君逸数码
301175,1,中科环保
301176,1,逸豪新材
301177,1,迪阿股份
301178,1,天亿马
301179,1,泽宇智能
301180,1,万祥科技
301181,1,标榜股份
301182,1,凯旺科技
301183,1,东田微
301185,1,鸥玛软件
301186,1,超达装备
301187,1,欧圣电气
301188,1,力诺药包
301189,1,奥尼电子
301190,1,善水科技
301191,1,菲菱科思
301192,1,泰祥股份
301193,1,家联科技
301195,1,北路智控
301196,1,唯科科技
301197,1,工大科雅
301198,1,喜悦智行
301199,1,迈赫股份
301200,1,大族数控
301201,1,诚达药业
301202,1,朗威股份
301203,1,国泰环保
301205,1,联特科技
301206,1,三元生物
301207,1,华兰疫苗
301208,1,中亦科技
301209,1,联合化学
301210,1,金杨精密
301211,1,亨迪药业
301212,1,联盛化学
301213,1,观想科技
301215,1,中汽股份
301216,1,万凯新材
301217,1,铜冠铜箔
301218,1,华是科技
301219,1,腾远钴业
301220,1,亚香股份
301221,1,光庭信息
301222,1,浙江恒威
301223,1,中荣股份
301225,1,恒勃股份
301226,1,祥明智能
301227,1,森鹰窗业
301228,1,实朴检测
301229,1,纽泰格
301230,1,泓博医药
301231,1,荣信文化
301232,1,飞沃科技
301233,1,盛帮股份
301234,1,五洲医疗
301235,1,华康洁净
301236,1,软通动力
301237,1,和顺科技
301238,1,瑞泰新材
301239,1,普瑞眼科
301246,1,宏源药业
301248,1,杰创智能
301251,1,威尔高
301252,1,同星科技
301255,1,通力科技
301256,1,华融化学
301257,1,普蕊斯
301258,1,富士莱
301259,1,艾布鲁
301260,1,格力博
301261,1,恒工精密
301262,1,海看股份
301263,1,泰恩康
301265,1,华新科技
301266,1,宇邦新材
301267,1,华厦眼科
301268,1,铭利达
301269,1,华大九天
301270,1,汉仪股份
301272,1,英华特
301273,1,瑞晨环保
301276,1,嘉曼服饰
301277,1,新天地
301278,1,快可电子
301279,1,金道科技
301280,1,珠城科技
301281,1,科源制药
301282,1,金禄电子
301283,1,聚胶股份
301285,1,鸿日达
301286,1,侨源股份
301287,1,康力源
301288,1,清研环境
301289,1,国缆检测
301290,1,东星医疗
301291,1,明阳电气
301292,1,海科新源
301293,1,三博脑科
301295,1,美硕科技
301296,1,新巨丰
301297,1,富乐德
301298,1,东利机械
301299,1,卓创资讯
301300,1,远翔新材
301301,1,川宁生物
301302,1,华如科技
301303,1,真兰仪表
301305,1,朗坤科技
301306,1,西测测试
301307,1,美利信
301308,1,江波龙
301309,1,万得凯
301310,1,鑫宏业
301311,1,昆船智能
301312,1,智立方
301313,1,凡拓数创
301314,1,科瑞思
301315,1,威士顿
301316,1,慧博云通
301317,1,鑫磊股份
301318,1,维海德
301319,1,唯特偶
301320,1,豪江智能
301321,1,翰博高新
301322,1,绿通科技
301323,1,新莱福
301325,1,曼恩斯特
301326,1,捷邦科技
301327,1,华宝新能
301328,1,维峰电子
301329,1,信音电子
301330,1,熵基科技
301331,1,恩威医药
301332,1,德尔玛
301333,1,诺思格
301335,1,天元宠物
301336,1,趣睡科技
301337,1,亚华电子
301338,1,凯格精机
301339,1,通行宝
301345,1,涛涛车业
301348,1,蓝箭电子
301349,1,信德新材
301353,1,普莱得
301355,1,南王科技
301356,1,天振股份
301357,1,北方长龙
301358,1,湖南裕能
301359,1,东南电子
301360,1,荣旗科技
301361,1,众智科技
301362,1,民爆光电
301363,1,美好医疗
301365,1,矩阵股份
301366,1,一博科技
301367,1,瑞迈特
301368,1,丰立智能
301369,1,联动科技
301370,1,国科恒泰
301371,1,敷尔佳
301372,1,科净源
301373,1,凌玮科技
301376,1,致欧科技
301377,1,鼎泰高科
301378,1,通达海
301379,1,天山电子
301380,1,挖金客
301381,1,赛维时代
301382,1,蜂助手
301383,1,天键股份
301386,1,未来电器
301387,1,光大同创
301388,1,欣灵电气
301389,1,隆扬电子
301390,1,经纬股份
301391,1,卡莱特
301392,1,汇成真空
301393,1,昊帆生物
301395,1,仁信新材
301396,1,宏景科技
301397,1,溯联股份
301398,1,星源卓镁
301399,1,英特科技
301408,1,华人健康
301413,1,安培龙
301418,1,协昌科技
301419,1,阿莱德
301421,1,波长光电
301428,1,世纪恒通
301429,1,森泰股份
301439,1,泓淋电力
301446,1,福事特
301448,1,开创电气
301456,1,盘古智能
301459,1,丰茂股份
301468,1,博盈特焊
301469,1,恒达新材
301486,1,致尚科技
301487,1,盟固利
301488,1,豪恩汽电
301489,1,思泉新材
301498,1,乖宝宠物
301499,1,维科精密
301500,1,飞南资源
301502,1,华阳智能
301503,1,智迪科技
301505,1,苏州规划
301507,1,民生健康
301508,1,中机认检
301509,1,金凯生科
301510,1,固高科技
301511,1,德福科技
301512,1,智信精密
301515,1,港通医疗
301516,1,中远通
301517,1,陕西华达
301518,1,长华化学
301519,1,舜禹股份
301520,1,万邦医药
301525,1,儒竞科技
301526,1,国际复材
301528,1,多浦乐
301529,1,福赛科技
301533,1,威马农机
301536,1,星宸科技
301538,1,骏鼎达
301539,1,宏鑫科技
301548,1,崇德科技
301550,1,斯菱智驱
301555,1,惠柏新材
301558,1,三态股份
301559,1,中集环科
301566,1,达利凯普
301567,1,贝隆精密
301568,1,思泰克
301577,1,美信科技
301578,1,辰奕智能
301587,1,中瑞股份
301588,1,美新科技
301589,1,诺瓦星云
301591,1,肯特股份
301596,1,瑞迪智驱
302132,1,中航成飞
